,indice,page_number,line_number,text,text_type,speaker,time_added
298,823,36,13,"Okay.  And as part of your work with your father of maintenance and repairs, would you also work on, for example, the refrigerators that kept the beer cold?",q,MR. HOOVER,start_answer
299,827,36,17,Yes.,a,THE WITNESS,start_question
300,828,36,18,"And would you also, with your father, work on the AC units that kept the club cool?",q,MR. HOOVER,start_answer
301,830,36,20,Yes.,a,THE WITNESS,start_question
302,831,36,21,"Okay.  And did your father, through his company, ever do any, you know, heating work, for example, on boilers and furnaces, or was it more on the AC side?",q,MR. HOOVER,start_answer
303,836,37,1,AC side.,a,THE WITNESS,start_question
304,837,37,2,"Okay.  Now, we talked about at the mess hall the work that you did in terms of tearing out these compressor-type units.  Let's stick with those units first.  What type of maintenance or repair work would have been done on those at the NCO Club?",q,MR. HOOVER,start_answer
305,842,37,7,"Basically, the same.  I mean, preventing maintenance, you -- we had a portable air blower because dust was -- it was like a radiator when I say ""condenser.""",a,THE WITNESS,start_question
306,846,37,11,Okay.  Yeah.,q,MR. HOOVER,start_answer
307,847,37,12,That's the -- so you had to keep it clean so the air would go through it to condense the gas. So those would have to be cleaned on a -- we did it on a monthly basis.,a,THE WITNESS,start_question
308,851,37,16,Okay.,q,MR. HOOVER,start_answer
309,852,37,17,"Because they did get dirty, and that was a dirty process.  And while you were at it, you also blew out the motors in and around the compressor to keep things as clean as possible because when you had to work on it, I mean, you didn't walk out of there like a grease monkey.",a,THE WITNESS,start_question
310,858,37,23,"Right.  Okay.  All right.  So one of the things you had to do for maintenance of these compressors is, again, just kind of keep them clean. Clean out the units, clean out motors.  When you say you blew them out, what would you utilize to do that?",q,MR. HOOVER,start_answer
311,864,38,4,We used a portable electric air blower that we used on a regular basis.,a,THE WITNESS,start_question
312,866,38,6,And do you know who manufactured that?,q,MR. HOOVER,start_answer
313,867,38,7,No.  I would be guessing.,a,THE WITNESS,start_question
314,868,38,8,"Okay.  What other types of routine maintenance -- and when you and I on day two are talking about the presses and the equipment of your printing, we talked about maintaining things versus repairing things?",q,MR. HOOVER,start_answer
315,873,38,13,Right.,a,THE WITNESS,start_question
316,874,38,14,Were there -- what other sort of maintenance might you do --,q,MR. HOOVER,start_answer
317,876,38,16,That was the big monthly maintenance is cleaning.,a,THE WITNESS,start_question
318,878,38,18,Okay.,q,MR. HOOVER,start_answer
319,879,38,19,"As long as everything -- well, when you did that, you also inspected the belts because that was another big thing.  Because you had a separate motor, a separate compressor.  You had to have it driven by something.",a,THE WITNESS,start_question
320,884,38,24,Right.,q,MR. HOOVER,start_answer
321,886,39,1,And it was belts.,a,THE WITNESS,start_question
322,887,39,2,Okay.,q,MR. HOOVER,start_answer
323,888,39,3,"There was usually either one, two, or three.",a,THE WITNESS,start_question
324,890,39,5,Uh-huh.,q,MR. HOOVER,start_answer
325,891,39,6,"So you would inspect the belts for cracks. They would only last so long before the rubber started breaking down, and you would have to replace those.",a,THE WITNESS,start_question
326,895,39,10,Okay.,q,MR. HOOVER,start_answer
327,896,39,11,"So that was a maintenance, but some of them you found in the general inspection of the unit.",a,THE WITNESS,start_question
328,898,39,13,Right.,q,MR. HOOVER,start_answer
329,899,39,14,"Then you had dryers.  You had sight glasses, expansion valves that would have to be once in a while replaced because every once in a while these units, because of the way the compressors were designed, the front seal would leak a little bit.  So you would have to add gas every once in a while.",a,THE WITNESS,start_question
330,905,39,20,Uh-huh.,q,MR. HOOVER,start_answer
331,906,39,21,"And you always -- you tried to purge your gauges and stuff so no air or moisture would get in, but on occasion, yes, moisture got in.",a,THE WITNESS,start_question
332,909,39,24,Okay.,q,MR. HOOVER,start_answer
333,911,40,1,"Then two things could take place.  Your dryer could freeze up and stop the gas flow.  That was pretty easy because you would just have to go by touch.  If the dryer was cold, you knew the thing was plugged up, or the expansion valve could freeze, and then you're getting no cooling on the evaporator.  So those two things had to be changed once in a while.",a,THE WITNESS,start_question
334,918,40,8,"Okay.  And so for maintenance, it looks like you kind of clean out it and you do a visual inspection to make sure everything is operating --",q,MR. HOOVER,start_answer
335,921,40,11,Correct.,a,THE WITNESS,start_question
336,922,40,12,"-- as intended?  Both kind of by visual and, like you said, you could -- if you needed to touch the dryer, if you knew it was cold, you knew there might be a little bit more going on there, right?",q,MR. HOOVER,start_answer
337,927,40,17,Correct.,a,THE WITNESS,start_question
338,928,40,18,"Okay.  And then, obviously, if something was going on, whether it be a dryer or something along those lines, then you might make the necessary repairs; is that fair to say?",q,MR. HOOVER,start_answer
339,932,40,22,Correct.,a,THE WITNESS,start_question
340,933,40,23,"Okay.  The compressor itself, that unit, do you know who manufactured the one in the NCO Club?",q,MR. HOOVER,start_answer
341,936,41,1,"No, I do not.  Because the compressors, depending on how many BTUs that you needed --",a,THE WITNESS,start_question
342,938,41,3,Uh-huh.,q,MR. HOOVER,start_answer
343,939,41,4,-- we would just replace a defective compressor with -- we had spares.,a,THE WITNESS,start_question
344,941,41,6,Right.,q,MR. HOOVER,start_answer
345,942,41,7,And just because it was a Circumference compressor doesn't mean that we had to put that type of pump back on.,a,THE WITNESS,start_question
346,945,41,10,Gotcha.  It was more the BTUs that were -- that you kind of matched up?,q,MR. HOOVER,start_answer
347,947,41,12,Yeah.,a,THE WITNESS,start_question
348,948,41,13,Gotcha.,q,MR. HOOVER,start_answer
349,949,41,14,"Just to match it up just like an electric motor.  I mean, you matched up the horsepower.  You matched up the shaft size because you're pulling it, you know.  It had to go on a replacement.",a,THE WITNESS,start_question
350,953,41,18,Gotcha.,q,MR. HOOVER,start_answer
351,954,41,19,"So these units, whatever unit was there, does not mean that was the unit that was on it when it died or whatever.",a,THE WITNESS,start_question
352,957,41,22,Because it could be various combinations of things?,q,MR. HOOVER,start_answer
353,959,41,24,"Because we had spares, whether electric motor or compressors.",a,THE WITNESS,start_question
354,962,42,2,Yeah.,q,MR. HOOVER,start_answer
355,963,42,3,Then we'd take that compressor back and rebuild it and repair it.,a,THE WITNESS,start_question
356,965,42,5,"Gotcha.  And then that could be, then, again, put back into service?",q,MR. HOOVER,start_answer
357,967,42,7,"That could be put back into service, but as I say -- excuse me -- that's why I can't say it was a Copeland, you know, whatever.",a,THE WITNESS,start_question
358,970,42,10,"Okay.  Gotcha.  And at the NCO Club, was there just one compressor unit that kind of handled the refrigeration?",q,MR. HOOVER,start_answer
359,973,42,13,No.,a,THE WITNESS,start_question
360,974,42,14,How many generally were there for the NCO Club?,q,MR. HOOVER,start_answer
361,976,42,16,"There again, usually at least a half a dozen.  I say a half a dozen because you had more than one vehicle, and, you know, I don't remember exactly how many coolers.",a,THE WITNESS,start_question
362,980,42,20,Right.,q,MR. HOOVER,start_answer
363,981,42,21,I can only general -- I'm saying a half a dozen.,a,THE WITNESS,start_question
364,983,42,23,Okay.,q,MR. HOOVER,start_answer
365,984,42,24,It could be -- it could be five.  It could be eight.,a,THE WITNESS,start_question
366,987,43,2,And does each compressor then operate just one of these beer coolers?,q,MR. HOOVER,start_answer
367,989,43,4,Most of them was one.,a,THE WITNESS,start_question
368,990,43,5,Gotcha.,q,MR. HOOVER,start_answer
369,991,43,6,And they had --,a,THE WITNESS,start_question
370,992,43,7,And then now they also had air-conditioning for the club itself?,q,MR. HOOVER,start_answer
371,994,43,9,Correct.,a,THE WITNESS,start_question
372,995,43,10,And would the air-conditioning units have separate compressors as well?,q,MR. HOOVER,start_answer
373,997,43,12,"Those were sealed units.  When I say ""sealed unit,"" the compressor and the motor was all in one.",a,THE WITNESS,start_question
374,1000,43,15,And that's for the AC units?,q,MR. HOOVER,start_answer
375,1001,43,16,For the AC.  And then you had a large condenser fan motor on the AC units.  So those two components really made up your AC unit except for the electrical end of it.,a,THE WITNESS,start_question
376,1005,43,20,And what was significant about the electrical end of the AC unit?,q,MR. HOOVER,start_answer
377,1007,43,22,"Well, you had to have a -- they were a different type.  There was pressure switches.  There were temperature switches.  Something would have to tell that unit when to start and when to stop.",a,THE WITNESS,start_question
378,1012,44,2,Gotcha.  Yup.,q,MR. HOOVER,start_answer
379,1013,44,3,"And there were a different process.  You know, some used temperature from inside.  Some used pressure.  There were pressure switches, and there was temperature switches.",a,THE WITNESS,start_question
380,1017,44,7,"Okay.  With respect to, like, for example, the beer coolers themselves, did you guys ever have to do maintenance or repairs on those particular pieces of equipment?",q,MR. HOOVER,start_answer
381,1021,44,11,Yes.,a,THE WITNESS,start_question
382,1022,44,12,Okay.  And do you know the manufacturer of any of these beer coolers that you --,q,MR. HOOVER,start_answer
383,1024,44,14,Not the beer coolers themselves.,a,THE WITNESS,start_question
384,1025,44,15,Yup.,q,MR. HOOVER,start_answer
385,1026,44,16,"Just a simple fact, once it was moved in place, we didn't -- basically didn't disturb it.",a,THE WITNESS,start_question
386,1028,44,18,Right.,q,MR. HOOVER,start_answer
387,1029,44,19,"No.  I cannot say what the manufacturer was.  I mean -- no, there was so many different ones.",a,THE WITNESS,start_question
388,1031,44,21,Yeah.,q,MR. HOOVER,start_answer
389,1032,44,22,"You know, I'm sorry.",a,THE WITNESS,start_question
390,1033,44,23,"It's okay.  And with respect to work that you or your father may have performed on these coolers, these beer coolers, what did that entail? What was the maintenance that you guys might do?",q,MR. HOOVER,start_answer
391,1038,45,3,"Actually, what we've gone through was almost the same thing.  I don't care if it was a beer cooler or whether it was a salad unit.",a,THE WITNESS,start_question
392,1041,45,6,Yeah.,q,MR. HOOVER,start_answer
393,1042,45,7,It was the same maintenance.  The same procedures.  The only difference is one unit was maybe a little smaller.,a,THE WITNESS,start_question
394,1045,45,10,Uh-huh.,q,MR. HOOVER,start_answer
395,1046,45,11,And the other unit had to be bigger because of the size of the chest.,a,THE WITNESS,start_question
396,1048,45,13,Okay.,q,MR. HOOVER,start_answer
397,1049,45,14,That was the only difference.  If -- they operated in the same manner.,a,THE WITNESS,start_question
398,1051,45,16,"Gotcha.  So if things like, you know, having to blow things out?  Visual inspections?",q,MR. HOOVER,start_answer
399,1053,45,18,Correct.,a,THE WITNESS,start_question
400,1054,45,19,"Okay.  The compressor work that you did, again, you said it was -- they helped to keep the coolers cool as well as help to run the AC units; is that correct?",q,MR. HOOVER,start_answer
401,1058,45,23,That's correct.,a,THE WITNESS,start_question
402,1059,45,24,"So the AC units at the -- at the NCO Club, approximately, if you know, how many AC units were there for the club or was this, like, central air?",q,MR. HOOVER,start_answer
403,1063,46,3,Usually it was central.,a,THE WITNESS,start_question
