,indice,page_number,line_number,text,text_type,speaker,time_added
281,1210,42,16,Okay.  The mixer was 5 feet away from where Mr. Seidman would be?,q,MS. RIORDAN,start_answer
282,1212,42,18,The mixer was in the corner.,a,THE WITNESS,start_question
283,1213,42,19,Okay.,q,MS. RIORDAN,start_answer
284,1214,42,20,"It was a cement platform.  Allen would have a pizza oven or something else taken apart on the platform.  When we mixed the cement, Allen was on the platform.  When we mixed the cement, we would put it in the Hobart mixer. We would start the mixer, and it would get quite dusty, and we took the garden hose and sprayed it on the asbestos to kill some of the dust, but there was still quite a bit of asbestos on the equipment.",a,THE WITNESS,start_question
285,1225,43,6,"Okay.  When you were telling me that Mr. Seidman was 45 feet away, was that an approximation for when you were actually physically applying the insulation?",q,MS. RIORDAN,start_answer
286,1229,43,10,"Yes.  I would mix the cement, like, right next to Steve where Allen was, and we'd put it -- I would take the mixing bucket off, put it on the dolly and roll it down to where we were building the stoves, where the welders are.",a,THE WITNESS,start_question
287,1235,43,16,And Mr. Seidman is still in the same position he was when he was 5 feet away from the mixer; it's just that now you are 45 feet away?,q,MS. RIORDAN,start_answer
288,1239,43,20,I'm further away with the asbestos already set to be put in the stove.  He was still at the platform where the mixer and everything else was.,a,THE WITNESS,start_question
289,1243,43,24,Okay.  Were there times where Mr. Seidman was in a different location other than 5 feet away from the mixer while you were using the mixer for the insulation material?,q,MS. RIORDAN,start_answer
290,1248,44,4,"The most he could be further away from that would be 10 feet.  The whole center of the shop was nothing but hand brakes where we bent the metal.  Further away where we made the stove and we put the cement in the stove, there was two benches that we laid out the metalwork and we welded up the frames for the stove.",a,THE WITNESS,start_question
291,1255,44,11,Okay.,q,MS. RIORDAN,start_answer
292,1256,44,12,"And Allen was less than 6, 7 feet away from the mixer.  The shop was really long, but I doubt if it was 20 feet wide.",a,THE WITNESS,start_question
293,1259,44,15,"Now, when you started as a sheet metal helper and you told me about this kind of hosing down or applying water to the insulation material being mixed, was that something that you were instructed by your employer to do?",q,MS. RIORDAN,start_answer
294,1264,44,20,"That's what I was taught when I first started there by the foreman.  He showed me how to mix it.  We'd take the 50-pound bag or whatever it was.  We'd pour it into the mixing bucket, then we would take the garden hose, we'd start up the mixer.  And to kill the dust, we would spray it on the insulation.",a,THE WITNESS,start_question
295,1272,45,3,Okay.  And you had told me that this insulation material was -- it contained asbestos as a component?,q,MS. RIORDAN,start_answer
296,1275,45,6,Yes.,a,THE WITNESS,start_question
297,1276,45,7,Were you told by your employer when applying water to the material to apply water to prevent dust from being inhaled?,q,MS. RIORDAN,start_answer
298,1279,45,10,Yes.,a,THE WITNESS,start_question
299,1280,45,11,Okay.  And the reason you were told that was because they were aware that the material contained asbestos?,q,MS. RIORDAN,start_answer
300,1283,45,14,"It said it right on the bag, yeah.",a,THE WITNESS,start_question
301,1284,45,15,Okay.,q,MS. RIORDAN,start_answer
302,1285,45,16,"But I mean, we'd still mix it up.  I was young then.  I didn't think nothing of it.",a,THE WITNESS,start_question
303,1287,45,18,Were there other precautions your employer was taking to prevent the release of dust from materials containing asbestos?,q,MS. RIORDAN,start_answer
304,1290,45,21,We had masks.,a,THE WITNESS,start_question
305,1291,45,22,Were masks worn for certain activities or all activities?,q,MS. RIORDAN,start_answer
306,1293,45,24,"Basically, if we were grinding, but with the asbestos we would use it.",a,THE WITNESS,start_question
307,1296,46,2,Okay.,q,MS. RIORDAN,start_answer
308,1297,46,3,But sometimes we wouldn't use it to get it done.,a,THE WITNESS,start_question
309,1299,46,5,"For any material that was known to contain asbestos, you were instructed to apply water and use a dust mask?",q,MS. RIORDAN,start_chat
310,1302,46,8,Objection.,side_chat,MR. CHRABASZCZ,start_answer
311,1303,46,9,"The dust masks were there.  We used it as an option, but basically, we hosed it down, and that was it.  We mixed it up until it became a solid piece and we could form it into a circle around the top of the ranges.",a,THE WITNESS,start_question
312,1308,46,14,"And now, separate question is whether or not you or another employee voluntarily wore the mask, separate from that decision to wear it or not wear it, was that an instruction by the employer that you should wear it?",q,MS. RIORDAN,start_answer
313,1313,46,19,They were there.  They said you could use it if you want.,a,THE WITNESS,start_question
314,1315,46,21,And tell me what the masks looked like because there's a variation of different masks.,q,MS. RIORDAN,start_answer
315,1317,46,23,It was a white mask with an elastic in it.,a,THE WITNESS,start_question
316,1320,47,1,"Throughout your time, even just taking it while Seidman was in Boston, did that type of mask change at all?",q,MS. RIORDAN,start_answer
317,1323,47,4,"When we moved to Chelsea, we were using a different type of cement back then, and we still used the mask, yes.",a,THE WITNESS,start_question
318,1326,47,7,A different type of mask?,q,MS. RIORDAN,start_answer
319,1327,47,8,"No, the same type of mask.  When we moved to Chelsea, we still used the asbestos, but as we moved on to a different type, we used a different -- the same mask.",a,THE WITNESS,start_question
320,1331,47,12,Okay.  So the same mask was used -- type of mask was used whether Seidman was in Boston or in Chelsea?,q,MS. RIORDAN,start_answer
321,1334,47,15,Yes.,a,THE WITNESS,start_question
322,1335,47,16,"Okay.  Any other precautions taken when handling, cutting, mixing any material believed to contain asbestos?",q,MS. RIORDAN,start_answer
323,1338,47,19,"No, just the mask.",a,THE WITNESS,start_question
324,1339,47,20,And the wetting down?,q,MS. RIORDAN,start_answer
325,1340,47,21,Wetting it down.,a,THE WITNESS,start_question
326,1341,47,22,Okay.  Were you given any instructions by any superior about any reasons why you were using these precautions being that asbestos was hazardous or it could cause a certain disease or anything like that?,q,MS. RIORDAN,start_answer
327,1347,48,3,Not at the time.  The foreman didn't say nothing to me.,a,THE WITNESS,start_question
328,1349,48,5,"All right.  At some point, did a superior or even a contemporary of yours say anything in connection with asbestos and hazards and disease or anything bad?",q,MS. RIORDAN,start_answer
329,1353,48,9,"After a few years I was working there, I was -- we were told that it was -- it came out that it was hazardous.  It could cause cancer.",a,THE WITNESS,start_question
330,1357,48,13,Who told you that and kind of what was that scenario like?,q,MS. RIORDAN,start_answer
331,1359,48,15,"It was Sonny, because we had seen the bags and then the big warnings on it.  And he had said make sure you wear your mask, and that's what we did.",a,THE WITNESS,start_question
332,1363,48,19,So the warning was there when you started?,q,MS. RIORDAN,start_answer
333,1365,48,21,I can't remember if it was or not.  I don't remember.,a,THE WITNESS,start_question
334,1367,48,23,At what time do you recall seeing a warning on any material that contained asbestos?,q,MS. RIORDAN,start_answer
335,1371,49,2,"I remember unloading the bags and bringing them upstairs and Tommy Dailey, he noticed it and I noticed it, but, you know, I was 22 years old.  I didn't pay any attention. You see on the cigarette labels can cause cancer.  Everybody still smokes.",a,THE WITNESS,start_question
336,1377,49,8,"Right, right.",q,MS. RIORDAN,start_answer
337,1378,49,9,"Never paid any attention to it.  Never thought it could do anything serious that you know now, but we would mix it without the mask, you know.",a,THE WITNESS,start_question
338,1382,49,13,"So you start in '74.  Around what time -- you said you were, like, 23 or 24 when you saw this, so that would be when in relation to when you started?",q,MS. RIORDAN,start_answer
339,1386,49,17,"It would be close to the end of '74, maybe '75.  I'm not too sure.  I remember in '75 I had gotten married, and '76 I had my daughter.  And it would either be '74 or '75.",a,THE WITNESS,start_question
340,1390,49,21,"Okay.  Good.  And again, that's what we're looking for, best estimate, so that's -- that would be your best estimate?",q,MS. RIORDAN,start_answer
341,1393,49,24,"Yes, but they were using asbestos far before I got there.",a,THE WITNESS,start_question
342,1396,50,2,"Right, yes.  But whether or not you saw a warning on a bag of a material believed to contain asbestos, even from day one that you started in '74, a mask was provided to you and the wetting down was done?",q,MS. RIORDAN,start_answer
343,1401,50,7,"The wetting down was done, yes.",a,THE WITNESS,start_question
344,1402,50,8,"So when you're telling us that you'd be insulating ovens, are these new ovens?  Are these ovens being repaired?  Tell me in what capacity and why are you insulating an oven?",q,MS. RIORDAN,start_answer
345,1406,50,12,"We would get a flat top and it had -- it depended on the size holes, how many woks that would go in the stove.  If it was a three-hole wok, we'd put three holes.  We'd make a tank and we'd put bricks in it, and then the top of it we would cope with the asbestos. So when the flames come up and hit the bottom of the wok, it wouldn't hit the top of the stove. And then we made a back.  We completely made everything, but it first came in in a flat piece of steel, and we build it into a stove.",a,THE WITNESS,start_question
346,1420,51,1,Okay.  So what we've been talking about now are new ovens that Seidman Brothers is constructing?,q,MS. RIORDAN,start_answer
347,1423,51,4,Yes.,a,THE WITNESS,start_question
348,1424,51,5,Okay.,q,MS. RIORDAN,start_answer
349,1425,51,6,"We did repairs, too.  Old stoves come in, we'd repair them with new asbestos.",a,THE WITNESS,start_question
350,1427,51,8,"Okay.  Can you tell me when you're talking about insulating ovens, can you break it down to were you more often insulating a new oven as opposed to repairing and insulating?",q,MS. RIORDAN,start_answer
351,1431,51,12,"It -- they were always bringing back used equipment.  Allen never threw away nothing.  If it was a wok stove or a pizza oven, it was up on the fifth floor. We were the largest manufacturer of the Chinese ranges.  We'd probably build two stoves a week, depending on the hole. Sometimes there would be a five-hole, which would be about 10 feet long down to a single-hole, which would be about 30 inches wide.",a,THE WITNESS,start_question
352,1442,51,23,"So during your time as a sheet metal helper, you're working on Chinese ranges, pizza ovens.  Any other type of oven or piece of equipment?",q,MS. RIORDAN,start_answer
353,1447,52,3,"Pizza ovens, you know, Allen would take out the stones.  One thing about Allen, if he sold used equipment, he would make sure that it was perfect.  He would take the whole pizza oven apart.  He would check the valves and make sure the gasket was on the valve and make sure that was new. If it wasn't, I've seen him scraping it off, you know.  And he used to get pissed off because it would take him a while to scrape it off.",a,THE WITNESS,start_question
354,1458,52,14,So these are tasks that you saw Mr. Seidman performing?,q,MS. RIORDAN,start_answer
355,1460,52,16,All the time.,a,THE WITNESS,start_question
356,1461,52,17,Okay.  Can you tell me the brands of pizza ovens that you observed Mr. Seidman performing work on?,q,MS. RIORDAN,start_answer
357,1464,52,20,It was Blodgett.  I just had it in my mind.  I can't recall it now.  I can't recall it right now.  I had it in the back of my mind. I just forgot it right now.,a,THE WITNESS,start_question
358,1468,52,24,"Okay.  Now, with the Chinese ranges, these are things that Seidman Brothers is building themselves, so is there a brand name to the Chinese ovens or not because it's an item that Seidman Brothers is making?",q,MS. RIORDAN,start_answer
